"x","y","month","Population","dengue_cases","chik_cases","dengue_cases_confirmed","chik_cases_confirmed","release_zone","nb_trap_collections","aegypti_captured","wmel_aegypti_captured","wmel_pctg"
678793.459172921,7475843.1164987,2010-06-01,17.9263710007071,0,NA,0,NA,"RJ2",0,NA,NA,NA
678793.459172921,7476343.1164987,2010-06-01,34.0002940893173,0,NA,0,NA,"RJ2",0,NA,NA,NA
678793.459172921,7476843.1164987,2010-06-01,37.381330370903,0,NA,0,NA,"RJ2",0,NA,NA,NA
678793.459172921,7477343.1164987,2010-06-01,25.2344930395484,0,NA,0,NA,"RJ2",0,NA,NA,NA
679293.459172921,7475343.1164987,2010-06-01,15.6392658799887,0,NA,0,NA,"RJ2",0,NA,NA,NA
679293.459172921,7475843.1164987,2010-06-01,34.8162395954132,0,NA,0,NA,"RJ2",0,NA,NA,NA
679293.459172921,7476343.1164987,2010-06-01,35.4968995451927,0,NA,0,NA,"RJ2",0,NA,NA,NA
679293.459172921,7476843.1164987,2010-06-01,58.638347029686,0,NA,0,NA,"RJ2",0,NA,NA,NA
679293.459172921,7477343.1164987,2010-06-01,50.2312835901976,0,NA,0,NA,"RJ2",0,NA,NA,NA
679793.459172921,7474343.1164987,2010-06-01,24.0096554756165,0,NA,0,NA,"RJ2",0,NA,NA,NA
679793.459172921,7474843.1164987,2010-06-01,28.2988358289003,0,NA,0,NA,"RJ2",0,NA,NA,NA
679793.459172921,7475343.1164987,2010-06-01,18.0498725324869,0,NA,0,NA,"RJ2",0,NA,NA,NA
679793.459172921,7475843.1164987,2010-06-01,27.279231518507,0,NA,0,NA,"RJ2",0,NA,NA,NA
679793.459172921,7476343.1164987,2010-06-01,62.0844058990479,0,NA,0,NA,"RJ2",0,NA,NA,NA
679793.459172921,7476843.1164987,2010-06-01,22.5963695272803,0,NA,0,NA,"RJ2",0,NA,NA,NA
679793.459172921,7477343.1164987,2010-06-01,23.2517059445381,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7473843.1164987,2010-06-01,14.315480530262,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7474343.1164987,2010-06-01,36.3094291090965,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7474843.1164987,2010-06-01,37.6473188996315,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7475343.1164987,2010-06-01,27.2460823357105,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7475843.1164987,2010-06-01,25.0486640632153,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7476343.1164987,2010-06-01,47.3597962856293,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7476843.1164987,2010-06-01,105.387971803546,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7477343.1164987,2010-06-01,39.9781392216682,0,NA,0,NA,"RJ2",0,NA,NA,NA
680293.459172921,7477843.1164987,2010-06-01,22.0555273219943,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7473843.1164987,2010-06-01,10.1516602039337,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7474343.1164987,2010-06-01,31.9036664664745,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7474843.1164987,2010-06-01,28.1164900064468,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7475343.1164987,2010-06-01,25.9921916723251,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7475843.1164987,2010-06-01,877.757244765759,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7476343.1164987,2010-06-01,458.460547357798,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7476843.1164987,2010-06-01,185.951779961586,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7477343.1164987,2010-06-01,47.9263532757759,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7477843.1164987,2010-06-01,32.5243275761604,0,NA,0,NA,"RJ2",0,NA,NA,NA
680793.459172921,7478343.1164987,2010-06-01,16.3350046575069,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7474843.1164987,2010-06-01,29.1205111443996,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7475343.1164987,2010-06-01,54.9181661605835,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7475843.1164987,2010-06-01,3178.71884250641,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7476343.1164987,2010-06-01,664.613638877869,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7476843.1164987,2010-06-01,208.674666523933,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7477343.1164987,2010-06-01,43.9548678100109,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7477843.1164987,2010-06-01,47.9208379685879,0,NA,0,NA,"RJ2",0,NA,NA,NA
681293.459172921,7478343.1164987,2010-06-01,16.4663078784943,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7469843.1164987,2010-06-01,115.299315571785,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7475343.1164987,2010-06-01,543.974198997021,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7475843.1164987,2010-06-01,8047.98066616058,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7476343.1164987,2010-06-01,3249.8574256897,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7476843.1164987,2010-06-01,107.998717904091,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7477343.1164987,2010-06-01,57.5475853681564,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7477843.1164987,2010-06-01,44.168190151453,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7478343.1164987,2010-06-01,88.5771845579147,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7478843.1164987,2010-06-01,824.337100684643,0,NA,0,NA,"RJ2",0,NA,NA,NA
681793.459172921,7479343.1164987,2010-06-01,812.450733184814,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7475343.1164987,2010-06-01,266.649519443512,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7475843.1164987,2010-06-01,500.793902397156,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7476343.1164987,2010-06-01,1209.33263355494,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7476843.1164987,2010-06-01,248.735781133175,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7477343.1164987,2010-06-01,50.3952983617783,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7477843.1164987,2010-06-01,62.1795437932014,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7478343.1164987,2010-06-01,38.2035939693451,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7478843.1164987,2010-06-01,318.620897293091,0,NA,0,NA,"RJ2",0,NA,NA,NA
682293.459172921,7479343.1164987,2010-06-01,413.361871123314,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7469343.1164987,2010-06-01,1398.75727832317,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7469843.1164987,2010-06-01,1365.49416388944,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7470843.1164987,2010-06-01,102.641946034506,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7475343.1164987,2010-06-01,48.3495591878891,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7475843.1164987,2010-06-01,223.342094898224,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7476343.1164987,2010-06-01,100.79231800139,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7476843.1164987,2010-06-01,14.5799208804965,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7477343.1164987,2010-06-01,31.2244870513678,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7477843.1164987,2010-06-01,58.5363863110542,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7478343.1164987,2010-06-01,36.9768311083317,0,NA,0,NA,"RJ2",0,NA,NA,NA
682793.459172921,7478843.1164987,2010-06-01,40.5892299413681,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7469843.1164987,2010-06-01,26.6192122455686,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7470843.1164987,2010-06-01,53.2375270742923,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7475843.1164987,2010-06-01,1337.01738929749,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7476343.1164987,2010-06-01,1418.99606823921,1,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7476843.1164987,2010-06-01,477.548560157418,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7477343.1164987,2010-06-01,46.1242150366306,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7477843.1164987,2010-06-01,89.2141625881195,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7478343.1164987,2010-06-01,37.4678339958191,0,NA,0,NA,"RJ2",0,NA,NA,NA
683293.459172921,7478843.1164987,2010-06-01,19.1998011469841,0,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7470843.1164987,2010-06-01,29.422741481103,0,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7475343.1164987,2010-06-01,145.878705978394,0,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7475843.1164987,2010-06-01,1305.95498561859,0,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7476343.1164987,2010-06-01,3706.49206161499,0,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7476843.1164987,2010-06-01,2736.12800788879,0,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7477343.1164987,2010-06-01,3535.09114646912,1,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7477843.1164987,2010-06-01,7119.13152813911,0,NA,0,NA,"RJ2",0,NA,NA,NA
683793.459172921,7478343.1164987,2010-06-01,2979.13319355249,0,NA,0,NA,"RJ2",0,NA,NA,NA
684293.459172921,7475343.1164987,2010-06-01,1191.95238256454,0,NA,0,NA,"RJ2",0,NA,NA,NA
684293.459172921,7475843.1164987,2010-06-01,3464.16784858704,1,NA,0,NA,"RJ2",0,NA,NA,NA
684293.459172921,7476343.1164987,2010-06-01,2430.24695968628,0,NA,0,NA,"RJ2",0,NA,NA,NA
684293.459172921,7476843.1164987,2010-06-01,2323.33672714233,0,NA,0,NA,"RJ2",0,NA,NA,NA
684293.459172921,7477343.1164987,2010-06-01,4607.2776222229,0,NA,0,NA,"RJ2",0,NA,NA,NA
684793.459172921,7475343.1164987,2010-06-01,1293.05077362061,0,NA,0,NA,"RJ2",0,NA,NA,NA
684793.459172921,7475843.1164987,2010-06-01,2248.57349777222,0,NA,0,NA,"RJ2",0,NA,NA,NA
684793.459172921,7476343.1164987,2010-06-01,2799.33269500732,1,NA,1,NA,"RJ2",0,NA,NA,NA
684793.459172921,7476843.1164987,2010-06-01,2355.5463848114,0,NA,0,NA,"RJ2",0,NA,NA,NA
685293.459172921,7475843.1164987,2010-06-01,2812.0922088623,0,NA,0,NA,"RJ2",0,NA,NA,NA
685293.459172921,7476343.1164987,2010-06-01,3063.12372970581,0,NA,0,NA,"RJ2",0,NA,NA,NA
685293.459172921,7476843.1164987,2010-06-01,4490.00590896606,0,NA,0,NA,"RJ2",0,NA,NA,NA
685793.459172921,7476343.1164987,2010-06-01,3859.77778244019,1,NA,0,NA,"RJ2",0,NA,NA,NA
672293.459172921,7473843.1164987,2010-06-01,2962.40071725845,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
672793.459172921,7473343.1164987,2010-06-01,5592.36783218384,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
672793.459172921,7473843.1164987,2010-06-01,3903.91034698486,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
673293.459172921,7473343.1164987,2010-06-01,5374.64010620117,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
673293.459172921,7473843.1164987,2010-06-01,3708.07527923584,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
673793.459172921,7472343.1164987,2010-06-01,6593.56132507324,1,NA,1,NA,"RJ3.1",0,NA,NA,NA
673793.459172921,7472843.1164987,2010-06-01,3799.62174987793,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
673793.459172921,7473343.1164987,2010-06-01,4961.77671813965,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
673793.459172921,7473843.1164987,2010-06-01,3222.95755767822,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674293.459172921,7471843.1164987,2010-06-01,5129.58018112183,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674293.459172921,7472343.1164987,2010-06-01,5287.57862854004,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674293.459172921,7472843.1164987,2010-06-01,4040.10819625854,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674293.459172921,7473343.1164987,2010-06-01,4669.89840316772,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674293.459172921,7473843.1164987,2010-06-01,8262.73686599731,1,NA,1,NA,"RJ3.1",0,NA,NA,NA
674793.459172921,7471843.1164987,2010-06-01,908.028195858002,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674793.459172921,7472343.1164987,2010-06-01,3027.21141147614,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674793.459172921,7472843.1164987,2010-06-01,5264.40226745605,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674793.459172921,7473343.1164987,2010-06-01,4460.21260070801,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
674793.459172921,7473843.1164987,2010-06-01,4895.45359802246,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675293.459172921,7471843.1164987,2010-06-01,1411.64539813995,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675293.459172921,7472343.1164987,2010-06-01,5581.50891876221,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675293.459172921,7472843.1164987,2010-06-01,5692.94416809082,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675293.459172921,7473343.1164987,2010-06-01,4189.77172088623,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675293.459172921,7473843.1164987,2010-06-01,6593.83847045898,1,NA,0,NA,"RJ3.1",0,NA,NA,NA
675293.459172921,7474343.1164987,2010-06-01,2874.40249633789,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7470343.1164987,2010-06-01,5768.3943195343,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7470843.1164987,2010-06-01,2907.12364006042,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7471343.1164987,2010-06-01,401.805924296379,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7471843.1164987,2010-06-01,5870.02503967285,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7472343.1164987,2010-06-01,12504.1168212891,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7472843.1164987,2010-06-01,7444.16502761841,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7473343.1164987,2010-06-01,2628.03642654419,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7473843.1164987,2010-06-01,4029.24670028687,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7474343.1164987,2010-06-01,3716.77156829834,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
675793.459172921,7475343.1164987,2010-06-01,8948.67430067062,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7470343.1164987,2010-06-01,5231.7808303833,1,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7470843.1164987,2010-06-01,3626.26733064651,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7471343.1164987,2010-06-01,478.771524012089,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7471843.1164987,2010-06-01,4858.06840145588,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7472343.1164987,2010-06-01,9929.86682128906,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7472843.1164987,2010-06-01,4366.68974685669,1,NA,1,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7473343.1164987,2010-06-01,3170.11309814453,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7473843.1164987,2010-06-01,3149.01872634888,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7474343.1164987,2010-06-01,3493.59244537354,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7474843.1164987,2010-06-01,2650.13530731201,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676293.459172921,7475343.1164987,2010-06-01,3168.21671628952,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7469843.1164987,2010-06-01,3246.40455436707,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7470343.1164987,2010-06-01,7690.65204620361,1,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7470843.1164987,2010-06-01,11300.7400665283,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7471343.1164987,2010-06-01,1723.59990417957,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7471843.1164987,2010-06-01,6856.42137402296,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7472343.1164987,2010-06-01,9091.72909927368,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7472843.1164987,2010-06-01,2231.26672744751,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7473343.1164987,2010-06-01,5104.58974266052,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7473843.1164987,2010-06-01,3381.33074188232,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7474343.1164987,2010-06-01,1668.65801978111,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7474843.1164987,2010-06-01,569.907519340515,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7475343.1164987,2010-06-01,114.091796636581,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
676793.459172921,7475843.1164987,2010-06-01,83.3287196159363,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7470343.1164987,2010-06-01,13548.1869506836,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7470843.1164987,2010-06-01,11865.444442749,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7471343.1164987,2010-06-01,6726.08683395386,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7471843.1164987,2010-06-01,6095.6063079834,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7472343.1164987,2010-06-01,5063.07111358643,1,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7472843.1164987,2010-06-01,2913.17010879517,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7473343.1164987,2010-06-01,3972.78301811218,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7473843.1164987,2010-06-01,2719.3127450943,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7474343.1164987,2010-06-01,451.616880893707,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7474843.1164987,2010-06-01,329.796849250793,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7475343.1164987,2010-06-01,5765.49497175217,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677293.459172921,7475843.1164987,2010-06-01,62.8266005516052,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7469843.1164987,2010-06-01,1524.49704551697,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7470343.1164987,2010-06-01,4062.24724197388,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7470843.1164987,2010-06-01,4765.32581710815,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7471343.1164987,2010-06-01,8285.01601791382,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7471843.1164987,2010-06-01,3979.59231567383,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7472343.1164987,2010-06-01,4033.45018386841,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7472843.1164987,2010-06-01,4487.19504928589,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7473343.1164987,2010-06-01,4329.44519233704,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7473843.1164987,2010-06-01,422.985533475876,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7474343.1164987,2010-06-01,58.0786149501801,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7474843.1164987,2010-06-01,37.071906119585,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
677793.459172921,7475343.1164987,2010-06-01,694.289911657572,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7469843.1164987,2010-06-01,2572.02903175354,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7470343.1164987,2010-06-01,2318.8374080658,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7470843.1164987,2010-06-01,4132.23056030273,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7471343.1164987,2010-06-01,5466.59875488281,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7471843.1164987,2010-06-01,3772.36360931396,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7472343.1164987,2010-06-01,5691.55989074707,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7472843.1164987,2010-06-01,3687.08869171143,1,NA,1,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7473343.1164987,2010-06-01,1108.32646942139,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7473843.1164987,2010-06-01,286.373460054398,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678293.459172921,7474343.1164987,2010-06-01,29.6052857041359,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7468843.1164987,2010-06-01,4530.36758995056,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7469343.1164987,2010-06-01,2525.83871841431,1,NA,1,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7469843.1164987,2010-06-01,2986.22964191437,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7470343.1164987,2010-06-01,2659.35850429535,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7470843.1164987,2010-06-01,3759.29940032959,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7471343.1164987,2010-06-01,5156.58828735352,1,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7471843.1164987,2010-06-01,3545.90784835815,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7472343.1164987,2010-06-01,3729.97370529175,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7472843.1164987,2010-06-01,2082.88369369507,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7473343.1164987,2010-06-01,1255.78471827507,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
678793.459172921,7473843.1164987,2010-06-01,86.7266879677773,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7468343.1164987,2010-06-01,9011.71006774902,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7468843.1164987,2010-06-01,9135.15547323227,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7469343.1164987,2010-06-01,1308.16723155975,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7469843.1164987,2010-06-01,2088.3230676651,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7470343.1164987,2010-06-01,2565.54175758362,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7470843.1164987,2010-06-01,2178.44710254669,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7471343.1164987,2010-06-01,4033.81176185608,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7471843.1164987,2010-06-01,3624.73460769653,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7472343.1164987,2010-06-01,3570.70335960388,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679293.459172921,7473343.1164987,2010-06-01,642.591771364212,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679793.459172921,7467843.1164987,2010-06-01,1919.94913673401,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679793.459172921,7468343.1164987,2010-06-01,7088.04901885986,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679793.459172921,7468843.1164987,2010-06-01,1135.27039670944,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679793.459172921,7469343.1164987,2010-06-01,5304.18507003784,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679793.459172921,7469843.1164987,2010-06-01,1615.70141172409,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
679793.459172921,7471343.1164987,2010-06-01,905.616036891937,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
680293.459172921,7467843.1164987,2010-06-01,5146.45231246948,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
680293.459172921,7468343.1164987,2010-06-01,3408.7693939209,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
680793.459172921,7467843.1164987,2010-06-01,3654.91127204895,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
680793.459172921,7468343.1164987,2010-06-01,708.036684036255,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
681293.459172921,7467843.1164987,2010-06-01,5251.66879463196,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
681293.459172921,7468343.1164987,2010-06-01,1314.16273832321,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
681293.459172921,7468843.1164987,2010-06-01,891.712616443634,0,NA,0,NA,"RJ3.1",0,NA,NA,NA
669793.459172921,7476843.1164987,2010-06-01,344.208724796772,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
669793.459172921,7477343.1164987,2010-06-01,163.527954470366,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
670293.459172921,7476843.1164987,2010-06-01,230.232733990997,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
670293.459172921,7477343.1164987,2010-06-01,99.5508340597153,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
670793.459172921,7476343.1164987,2010-06-01,440.624722205102,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
670793.459172921,7476843.1164987,2010-06-01,41.9101940207183,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
671293.459172921,7476343.1164987,2010-06-01,1723.24737167358,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
671293.459172921,7476843.1164987,2010-06-01,2531.5209848024,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
671293.459172921,7477343.1164987,2010-06-01,2925.75318803638,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
671793.459172921,7475843.1164987,2010-06-01,747.37796998024,0,NA,0,NA,"RJ3.2",0,NA,NA,NA
